,Recipe_ID,Recipe_Name,Cuisine_Type,Ingredients_List,Preparation_Steps,Cooking_Time_Minutes,Difficulty_Level,User_ID,User_Preferences,User_Rating,User_Feedback,Date_Prepared,Season,Occasion,Serving_Size,Calories_Per_Serving,Allergen_Information,Cost_Per_Serving,Popularity_Score,Seasonal_Availability,Type_Count,Pre_Count,Ing_Count,Top_Type,Top_Pre,Top_Ing,Total_Time,Type_Freq,Pre_Freq,Ing_Freq,Ing_Sim,Pre_Sim,Is_Aller
3010,R3011,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,82,Hard,U988,Vegetarian,4,Feedback 3011,2024-06-17,Winter,Casual,2,749,Dairy,18.13,309,Yes,2,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",7,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2935025,0.32049504,0
3011,R3012,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,30,Medium,U615,Gluten-Free,4,Feedback 3012,2024-02-17,Summer,Party,6,532,,16.29,166,No,2,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.31877378,0
3012,R3013,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,90,Easy,U134,,1,Feedback 3013,2024-08-01,Fall,Party,2,698,Gluten,12.61,289,No,4,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.38125843,1.0,0
3013,R3014,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,77,Medium,U973,Gluten-Free,3,Feedback 3014,2024-01-13,Fall,Party,3,513,,7.79,210,No,2,2,2,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",4,0.5,0.5,0.5,1.0,0.99999994,0
3014,R3015,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,42,Hard,U754,Vegetarian,2,Feedback 3015,2024-04-06,Spring,Dinner,3,795,Dairy,9.11,500,Yes,4,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",8,0.5,0.25,0.25,0.0871313,0.24441317,0
3015,R3016,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,27,Easy,U182,Vegan,3,Feedback 3016,2024-10-14,Fall,Lunch,2,578,Soy,19.58,185,No,2,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41570342,0.5425549,1
3016,R3017,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,19,Easy,U241,,1,Feedback 3017,2024-10-06,Winter,Dinner,4,382,Gluten,9.61,387,No,4,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",8,0.5,0.25,0.25,0.41570342,1.0,0
3017,R3018,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,48,Easy,U840,,1,Feedback 3018,2024-09-22,Fall,Lunch,1,433,Gluten,6.73,481,Yes,4,3,3,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",6,0.6666666666666666,0.5,0.5,1.0,1.0,0
3018,R3019,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,30,Hard,U755,Vegetarian,5,Feedback 3019,2024-04-12,Fall,Lunch,5,234,Dairy,12.33,81,Yes,3,2,2,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.6,0.4,0.4,1.0000001,1.0,0
3019,R3020,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,67,Easy,U763,,5,Feedback 3020,2024-07-27,Summer,Party,1,249,Gluten,10.69,361,Yes,3,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",5,0.6,0.4,0.4,0.52486247,1.0,0
3020,R3021,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,73,Easy,U396,Vegan,5,Feedback 3021,2024-06-27,Winter,Party,4,771,Soy,18.51,181,Yes,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.9999999,1.0,1
3021,R3022,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,21,Easy,U937,Vegan,5,Feedback 3022,2024-10-07,Winter,Casual,1,701,Soy,16.42,260,Yes,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",4,0.75,0.75,0.75,0.9999999,1.0,1
3022,R3023,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,87,Easy,U438,,4,Feedback 3023,2024-12-09,Winter,Casual,3,743,Gluten,11.63,133,No,3,1,1,Indian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.61875,0.6008035,0
3023,R3024,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,51,Hard,U228,Vegetarian,1,Feedback 3024,2024-02-12,Winter,Lunch,5,650,Dairy,5.19,429,No,2,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",5,0.4,0.2,0.2,0.2935025,0.32049504,0
3024,R3025,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,19,Hard,U277,Vegetarian,5,Feedback 3025,2024-01-23,Winter,Party,6,636,Dairy,17.59,482,No,3,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",6,0.5,0.5,0.5,1.0000001,1.0,0
3025,R3026,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,40,Medium,U343,Gluten-Free,5,Feedback 3026,2024-08-24,Spring,Casual,3,300,,12.06,469,No,2,2,2,Indian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.4,0.4,0.4,0.21890011,0.2786578,0
3026,R3027,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,72,Medium,U993,Gluten-Free,5,Feedback 3027,2024-05-06,Spring,Dinner,2,519,,10.96,67,No,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.36058468,0.27471507,0
3027,R3028,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,16,Medium,U627,Gluten-Free,4,Feedback 3028,2024-02-04,Summer,Dinner,1,639,,19.97,440,Yes,2,2,2,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",2,1.0,1.0,1.0,1.0,0.99999994,0
3028,R3029,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,84,Hard,U763,Vegetarian,5,Feedback 3029,2024-05-18,Summer,Casual,4,527,Dairy,6.75,217,No,3,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",5,0.6,0.2,0.2,0.0871313,0.24441317,0
3029,R3030,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,27,Medium,U764,,2,Feedback 3030,2024-03-14,Summer,Lunch,2,662,,17.16,307,No,1,1,1,Indian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999,0.9999999,0
3030,R3031,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,26,Medium,U624,,4,Feedback 3031,2024-08-12,Winter,Lunch,1,585,,19.46,430,Yes,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.2,0.2,0.2,0.3923667,0.7589728,0
3031,R3032,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,26,Medium,U988,,4,Feedback 3032,2024-09-16,Summer,Lunch,2,565,,5.24,366,No,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14242914,0.094956286,0
3032,R3033,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,61,Medium,U736,Gluten-Free,3,Feedback 3033,2024-02-27,Spring,Party,5,305,,17.93,67,No,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.2,0.2,0.2,0.0871313,0.2420375,0
3033,R3034,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,89,Medium,U743,,3,Feedback 3034,2024-04-25,Spring,Dinner,4,549,,9.11,151,Yes,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3923667,0.7589728,0
3034,R3035,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,29,Hard,U738,Vegetarian,1,Feedback 3035,2024-10-14,Winter,Casual,3,368,Dairy,10.23,374,No,2,2,2,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",8,0.25,0.25,0.25,0.2935025,0.32049504,0
3035,R3036,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,35,Medium,U545,Gluten-Free,1,Feedback 3036,2024-05-23,Fall,Lunch,4,530,,18.2,393,Yes,1,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21890011,0.27471507,0
3036,R3037,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,60,Easy,U875,,2,Feedback 3037,2024-09-20,Spring,Party,3,793,Gluten,5.79,289,No,3,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",6,0.5,0.3333333333333333,0.3333333333333333,0.52486247,1.0,0
3037,R3038,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,22,Medium,U525,Gluten-Free,1,Feedback 3038,2024-11-01,Summer,Party,5,738,,11.75,334,Yes,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0871313,0.2420375,0
3038,R3039,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,64,Medium,U103,Gluten-Free,5,Feedback 3039,2024-03-22,Spring,Party,3,209,,17.57,446,Yes,1,1,1,Chinese,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",4,0.25,0.25,0.25,0.21890011,0.31877378,0
3039,R3040,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,44,Easy,U295,,5,Feedback 3040,2024-12-03,Fall,Party,5,280,Gluten,13.16,189,No,4,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.38125843,1.0,0
3040,R3041,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,56,Medium,U647,Gluten-Free,2,Feedback 3041,2024-05-02,Fall,Lunch,2,775,,19.47,338,No,3,3,3,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",6,0.5,0.5,0.5,1.0,0.99999994,0
3041,R3042,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,22,Easy,U960,Vegan,3,Feedback 3042,2024-06-01,Summer,Party,4,275,Soy,7.2,490,Yes,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.41570342,0.5425549,1
3042,R3043,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,57,Medium,U691,,3,Feedback 3043,2024-02-04,Summer,Dinner,5,207,,9.02,488,Yes,3,3,3,Italian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.9999999,0.9999999,0
3043,R3044,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,73,Medium,U208,Gluten-Free,2,Feedback 3044,2024-05-22,Summer,Casual,6,787,,6.7,318,Yes,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0871313,0.2420375,0
3044,R3045,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,63,Medium,U178,Gluten-Free,5,Feedback 3045,2024-03-10,Fall,Casual,3,756,,19.59,155,No,2,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",7,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.31877378,0
3045,R3046,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,40,Hard,U736,Vegetarian,3,Feedback 3046,2024-01-04,Summer,Casual,1,553,Dairy,16.96,345,No,3,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.6,0.6,0.6,1.0000001,1.0,0
3046,R3047,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,67,Medium,U800,Gluten-Free,1,Feedback 3047,2024-06-01,Fall,Lunch,5,573,,6.91,425,Yes,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0871313,0.2420375,0
3047,R3048,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,24,Medium,U799,,2,Feedback 3048,2024-10-06,Winter,Dinner,6,498,,8.42,148,No,3,3,3,Mexican,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.6,0.6,0.6,0.9999999,0.9999999,0
3048,R3049,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,66,Easy,U892,Vegan,1,Feedback 3049,2024-07-22,Winter,Lunch,2,419,Soy,6.46,59,No,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.9999999,1.0,1
3049,R3050,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,75,Hard,U248,Vegetarian,3,Feedback 3050,2024-08-11,Summer,Lunch,1,524,Dairy,18.34,473,Yes,4,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",8,0.5,0.25,0.25,0.3923667,0.24441317,0
3050,R3051,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,65,Hard,U822,Vegetarian,3,Feedback 3051,2024-07-10,Summer,Lunch,6,798,Dairy,10.72,458,No,3,2,2,Italian,Chop veggies; Stir-fry; Add sauce; Serve.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",8,0.375,0.25,0.25,0.3923667,0.32049504,0
3051,R3052,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,44,Medium,U904,,2,Feedback 3052,2024-09-19,Winter,Party,2,380,,6.11,300,Yes,2,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.9999999,0.6008035,0
3052,R3053,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,15,Easy,U917,,5,Feedback 3053,2024-07-13,Summer,Lunch,4,608,Gluten,8.22,303,Yes,3,1,1,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",8,0.375,0.125,0.125,0.41570342,0.5425549,0
3053,R3054,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,86,Hard,U890,Vegetarian,1,Feedback 3054,2024-03-05,Summer,Dinner,5,401,Dairy,11.47,166,No,4,3,3,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",6,0.6666666666666666,0.5,0.5,1.0000001,1.0,0
3054,R3055,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,83,Easy,U988,Vegan,4,Feedback 3055,2024-04-25,Fall,Party,6,588,Soy,13.79,290,Yes,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.9999999,1.0,1
3055,R3056,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,87,Easy,U892,Vegan,5,Feedback 3056,2024-03-04,Spring,Casual,4,760,Soy,16.82,146,No,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.9999999,1.0,1
3056,R3057,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,19,Easy,U944,Vegan,3,Feedback 3057,2024-02-20,Spring,Casual,6,204,Soy,19.16,240,No,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",8,0.5,0.5,0.5,0.9999999,1.0,1
3057,R3058,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,72,Medium,U247,,5,Feedback 3058,2024-03-29,Winter,Dinner,5,268,,9.51,234,Yes,1,1,1,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.61875,0.6008035,0
3058,R3059,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,27,Medium,U253,Gluten-Free,1,Feedback 3059,2024-06-23,Winter,Lunch,1,784,,8.57,449,Yes,1,1,1,Italian,Prepare dough; Add toppings; Bake pizza.,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",5,0.2,0.2,0.2,0.0871313,0.2420375,0
3059,R3060,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,49,Hard,U980,Vegetarian,5,Feedback 3060,2024-08-11,Summer,Casual,6,315,Dairy,11.78,86,No,3,2,2,Italian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0871313,0.2420375,0
3060,R3061,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,63,Easy,U180,Vegan,3,Feedback 3061,2024-08-08,Summer,Casual,5,535,Soy,16.11,319,No,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.9999999,1.0,1
3061,R3062,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,65,Medium,U560,Gluten-Free,1,Feedback 3062,2024-11-06,Winter,Dinner,6,445,,16.99,306,Yes,1,1,1,Italian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.2,0.2,0.2,0.21890011,0.2786578,0
3062,R3063,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,37,Easy,U917,Vegan,4,Feedback 3063,2024-04-09,Summer,Lunch,1,219,Soy,6.86,297,Yes,4,4,4,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",8,0.5,0.5,0.5,0.9999999,1.0,1
3063,R3064,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,24,Hard,U774,Vegetarian,2,Feedback 3064,2024-09-08,Winter,Party,3,636,Dairy,14.51,75,No,1,1,1,Indian,Cook beef; Prepare toppings; Assemble tacos.,"Beef, Taco Shells, Lettuce, Cheese, Tomato",5,0.2,0.2,0.2,0.3923667,0.7589728,0
3064,R3065,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,32,Easy,U145,Vegan,2,Feedback 3065,2024-07-31,Spring,Casual,6,531,Soy,17.81,276,Yes,2,2,2,Italian,Boil pasta; Cook beef; Add sauce; Combine.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999,0.5425549,1
3065,R3066,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,45,Medium,U446,Gluten-Free,3,Feedback 3066,2024-03-31,Spring,Dinner,3,495,,17.25,356,No,2,2,2,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36058468,0.27471507,0
3066,R3067,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,54,Medium,U752,Gluten-Free,3,Feedback 3067,2024-12-28,Winter,Casual,5,632,,14.92,268,No,2,2,2,Indian,Cook chicken; Add spices; Pour coconut milk; Simmer.,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.99999994,0
3067,R3068,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,63,Easy,U906,Vegan,3,Feedback 3068,2024-05-02,Spring,Casual,1,330,Soy,8.91,209,Yes,3,3,3,Chinese,Chop veggies; Stir-fry; Add sauce; Serve.,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",6,0.5,0.5,0.5,0.9999999,1.0,1
